,Simulation,Phase,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11,Test Result
21,11,After Relearning,0.0,27.061557081341743,0.0,13.985595703125,0.0,28.499945640563965,39.375,14.99908447265625,29.99999988824129,0.0,0.0,0.0,0,3
22,12,After Learning,5.869775390625,27.004816022515293,0.0,13.9786376953125,0.0,28.499633073806763,0.0,14.996337890625,29.999996423721313,0.0,0.0,0.0,0,3
23,12,After Relearning,5.869775390625,27.004816022515293,0.0,13.9786376953125,0.0,28.499633073806763,39.375,14.999542236328125,29.999999552965164,0.0,0.0,0.0,0,3
24,13,After Learning,6.177145385742187,13.531186802629962,0.0,14.211027681827545,14.249938460765406,0.0,0.0,14.99999999650754,26.25,0.0,0.0,0.0,0,3
25,13,After Relearning,6.177145385742187,13.531186802629962,0.0,14.211027681827545,14.249938460765406,0.0,39.375,14.999999999563443,29.53125,0.0,0.0,0.0,0,3
26,14,After Learning,13.518027335219085,0.0,0.0,14.249971333891153,7.013671875,28.08251953125,0.0,14.999999776482582,29.970703125,0.0,0.0,0.0,0,2
27,14,After Relearning,13.518027335219085,0.0,0.0,14.249971333891153,7.013671875,28.08251953125,39.375,14.999999972060323,29.996337890625,0.0,0.0,0.0,0,2
28,15,After Learning,0.0,26.954210615158082,0.0,14.096923828125,6.234375,28.499639868736267,0.0,14.996337890625,29.999992847442627,0.0,0.0,0.0,0,3
29,15,After Relearning,0.0,26.954210615158082,0.0,14.096923828125,6.234375,28.499639868736267,39.375,14.999542236328125,29.99999910593033,0.0,0.0,0.0,0,3
30,16,After Learning,0.0,27.05658981800079,0.0,10.5205078125,0.0,28.499814838171005,0.0,14.94140625,29.999998211860657,0.0,0.0,0.0,0,3
31,16,After Relearning,0.0,27.05658981800079,0.0,10.5205078125,0.0,28.499814838171005,39.375,14.99267578125,29.999999776482582,0.0,0.0,0.0,0,3
32,17,After Learning,0.0,27.055072849988935,0.0,13.693359375,7.1180419921875,28.499171018600464,0.0,14.99267578125,29.999992847442627,0.0,0.0,0.0,0,3
33,17,After Relearning,0.0,27.055072849988935,0.0,13.693359375,7.1180419921875,28.499171018600464,39.375,14.99908447265625,29.99999910593033,0.0,0.0,0.0,0,3
34,18,After Learning,0.0,13.520247615594416,0.0,14.138362699071877,14.249966450035572,0.0,0.0,14.99999999301508,29.0625,0.0,0.0,0.0,0,3
35,18,After Relearning,0.0,13.520247615594416,0.0,14.138362699071877,14.249966450035572,0.0,39.375,14.999999999126885,29.8828125,0.0,0.0,0.0,0,3
36,19,After Learning,13.530940484444727,6.695982335507869,0.0,14.249984142399626,14.211700376530644,7.125,0.0,14.99999999825377,26.25,0.0,0.0,0.0,0,2
37,19,After Relearning,13.530940484444727,6.695982335507869,0.0,14.249984142399626,14.211700376530644,7.125,39.375,14.999999999781721,29.53125,0.0,0.0,0.0,0,2
38,20,After Learning,6.643157958984375,27.056815749406812,0.0,14.11083984375,12.460487365722656,28.499130249023438,0.0,14.999542236328125,29.999985694885254,0.0,0.0,0.0,0,3
39,20,After Relearning,6.643157958984375,27.056815749406812,0.0,14.11083984375,12.460487365722656,28.499130249023438,39.375,14.999942779541016,29.999998211860657,0.0,0.0,0.0,0,3
40,21,After Learning,13.52888331406284,0.0,0.0,14.24998170544859,14.187153660517652,0.0,0.0,14.99999999650754,26.25,0.0,0.0,0.0,0,2
41,21,After Relearning,13.52888331406284,0.0,0.0,14.24998170544859,14.187153660517652,0.0,39.375,14.999999999563443,29.53125,0.0,0.0,0.0,0,2
42,22,After Learning,13.52912762761116,0.0,0.0,14.249944791197777,0.0,28.166015625,0.0,14.999999105930328,29.9853515625,0.0,0.0,0.0,0,2
43,22,After Relearning,13.52912762761116,0.0,0.0,14.249944791197777,0.0,28.166015625,39.375,14.999999888241291,29.9981689453125,0.0,0.0,0.0,0,2
44,23,After Learning,6.5307861328125,26.94377903938293,0.0,14.123886108398438,11.80078125,28.49684715270996,0.0,14.999542236328125,29.999942779541016,0.0,0.0,0.0,0,3
45,23,After Relearning,6.5307861328125,26.94377903938293,0.0,14.123886108398438,11.80078125,28.49684715270996,39.375,14.999942779541016,29.999992847442627,0.0,0.0,0.0,0,3
46,24,After Learning,0.0,26.89590740203857,0.0,14.118667602539062,12.231307983398438,28.490650177001953,0.0,14.999885559082031,29.999771118164062,0.0,0.0,0.0,0,3
47,24,After Relearning,0.0,26.89590740203857,0.0,14.118667602539062,12.231307983398438,28.490650177001953,39.375,14.999985694885254,29.999971389770508,0.0,0.0,0.0,0,3
48,25,After Learning,5.907783508300781,13.521915170922876,0.0,13.79661512374878,14.249818872660398,10.6875,0.0,14.999999888241291,29.0625,0.0,0.0,0.0,0,3
49,25,After Relearning,5.907783508300781,13.521915170922876,0.0,13.79661512374878,14.249818872660398,10.6875,39.375,14.999999986030161,29.8828125,0.0,0.0,0.0,0,3
50,26,After Learning,0.0,27.058226206898688,0.0,13.985595703125,0.0,28.4998437166214,0.0,14.996337890625,29.999996423721313,0.0,0.0,0.0,0,3
51,26,After Relearning,0.0,27.058226206898688,0.0,13.985595703125,0.0,28.4998437166214,39.375,14.999542236328125,29.999999552965164,0.0,0.0,0.0,0,3
52,27,After Learning,13.525178366806358,6.6627490360289805,0.0,14.24990826845169,14.194209992419928,13.359375,0.0,14.999999986030161,29.0625,0.0,0.0,0.0,0,2
53,27,After Relearning,13.525178366806358,6.6627490360289805,0.0,14.24990826845169,14.194209992419928,13.359375,39.375,14.99999999825377,29.8828125,0.0,0.0,0.0,0,2
54,28,After Learning,5.918524932861327,13.503051562746986,0.0,14.194050527235959,14.249926576274447,0.0,0.0,14.99999999650754,26.25,0.0,0.0,0.0,0,3
55,28,After Relearning,5.918524932861327,13.503051562746986,0.0,14.194050527235959,14.249926576274447,0.0,39.375,14.999999999563443,29.53125,0.0,0.0,0.0,0,3
56,29,After Learning,5.2880859375,27.03575571477413,0.0,13.77685546875,0.0,28.499923557043076,0.0,14.970703125,29.999998211860657,0.0,0.0,0.0,0,3
57,29,After Relearning,5.2880859375,27.03575571477413,0.0,13.77685546875,0.0,28.499923557043076,39.375,14.996337890625,29.999999776482582,0.0,0.0,0.0,0,3
58,30,After Learning,13.535685286670923,12.902929687499999,0.0,14.249989170581102,0.0,27.80419921875,0.0,14.999999776482582,29.970703125,0.0,0.0,0.0,0,2
59,30,After Relearning,13.535685286670923,12.902929687499999,0.0,14.249989170581102,0.0,27.80419921875,39.375,14.999999972060323,29.996337890625,0.0,0.0,0.0,0,2
60,31,After Learning,13.523541095363907,6.66165851354599,0.0,14.249921645969152,14.2218162183417,0.0,0.0,14.99999999301508,28.125,0.0,0.0,0.0,0,2
61,31,After Relearning,13.523541095363907,6.66165851354599,0.0,14.249921645969152,14.2218162183417,0.0,39.375,14.999999999126885,29.765625,0.0,0.0,0.0,0,2
62,32,After Learning,13.531001748796552,0.0,0.0,14.24997751833871,13.860024928115308,13.359375,0.0,14.999999972060323,29.53125,0.0,0.0,0.0,0,2
63,32,After Relearning,13.531001748796552,0.0,0.0,14.24997751833871,13.860024928115308,13.359375,39.375,14.99999999650754,29.94140625,0.0,0.0,0.0,0,2
64,33,After Learning,11.475146484375,26.43526554107666,0.0,14.207382202148438,0.0,28.494346618652344,0.0,14.99908447265625,29.999771118164062,0.0,0.0,0.0,0,3
65,33,After Relearning,11.475146484375,26.43526554107666,0.0,14.207382202148438,0.0,28.494346618652344,39.375,14.999885559082031,29.999971389770508,0.0,0.0,0.0,0,3
66,34,After Learning,13.51105311512947,7.6148437499999995,0.0,14.249687433242798,0.0,27.83203125,0.0,14.999992847442627,29.970703125,0.0,0.0,0.0,0,2
67,34,After Relearning,13.51105311512947,7.6148437499999995,0.0,14.249687433242798,0.0,27.83203125,39.375,14.999999105930328,29.996337890625,0.0,0.0,0.0,0,2
68,35,After Learning,13.524530125223098,0.0,0.0,14.249862084165215,14.213252450572327,0.0,0.0,14.999999986030161,22.5,0.0,0.0,0.0,0,2
69,35,After Relearning,13.524530125223098,0.0,0.0,14.249862084165215,14.213252450572327,0.0,39.375,14.99999999825377,29.0625,0.0,0.0,0.0,0,2
70,36,After Learning,13.528086477192119,6.342398071289062,0.0,14.249913202074822,14.235907196765766,0.0,0.0,14.99999999650754,28.125,0.0,0.0,0.0,0,2
71,36,After Relearning,13.528086477192119,6.342398071289062,0.0,14.249913202074822,14.235907196765766,0.0,39.375,14.999999999563443,29.765625,0.0,0.0,0.0,0,2
72,37,After Learning,2.53828125,26.988306891918178,0.0,14.16302490234375,0.0,28.49955153465271,0.0,14.996337890625,29.999985694885254,0.0,0.0,0.0,0,3
73,37,After Relearning,2.53828125,26.988306891918178,0.0,14.16302490234375,0.0,28.49955153465271,39.375,14.999542236328125,29.999998211860657,0.0,0.0,0.0,0,3
74,38,After Learning,0.0,13.529628131235949,0.0,13.804007900878787,14.249957744032145,10.6875,0.0,14.999999972060323,28.125,0.0,0.0,0.0,0,3
75,38,After Relearning,0.0,13.529628131235949,0.0,13.804007900878787,14.249957744032145,10.6875,39.375,14.99999999650754,29.765625,0.0,0.0,0.0,0,3
76,39,After Learning,13.534013085375772,0.0,0.0,14.249980570748448,14.131231427192688,0.0,0.0,14.99999999301508,22.5,0.0,0.0,0.0,0,2
77,39,After Relearning,13.534013085375772,0.0,0.0,14.249980570748448,14.131231427192688,0.0,39.375,14.999999999126885,29.0625,0.0,0.0,0.0,0,2
78,40,After Learning,0.0,13.520811485918237,0.0,14.022981192916632,14.24994057090953,13.359375,0.0,14.999999972060323,29.0625,0.0,0.0,0.0,0,3
79,40,After Relearning,0.0,13.520811485918237,0.0,14.022981192916632,14.24994057090953,13.359375,39.375,14.99999999650754,29.8828125,0.0,0.0,0.0,0,3
80,41,After Learning,13.099580383300781,26.333015441894528,0.0,14.24652099609375,7.1241302490234375,28.48956298828125,0.0,14.999942779541016,29.999771118164062,0.0,0.0,0.0,0,3
81,41,After Relearning,13.099580383300781,26.333015441894528,0.0,14.24652099609375,7.1241302490234375,28.48956298828125,39.375,14.999992847442627,29.999971389770508,0.0,0.0,0.0,0,3
82,42,After Learning,5.0625160217285154,21.0267827745527,0.0,14.13768650405109,14.249004542827606,26.94140625,0.0,14.999999944120646,29.8828125,0.0,0.0,0.0,0,3
83,42,After Relearning,5.0625160217285154,21.0267827745527,0.0,14.13768650405109,14.249004542827606,26.94140625,39.375,14.99999999301508,29.9853515625,0.0,0.0,0.0,0,3
84,43,After Learning,13.507055087434127,0.0,0.0,14.249735037563369,14.231182876043022,0.0,0.0,14.999999986030161,28.125,0.0,0.0,0.0,0,2
85,43,After Relearning,13.507055087434127,0.0,0.0,14.249735037563369,14.231182876043022,0.0,39.375,14.99999999825377,29.765625,0.0,0.0,0.0,0,2
86,44,After Learning,13.531518945121206,4.23046875,0.0,14.249855912989005,14.193013978656381,0.0,0.0,14.999999986030161,28.125,0.0,0.0,0.0,0,2
87,44,After Relearning,13.531518945121206,4.23046875,0.0,14.249855912989005,14.193013978656381,0.0,39.375,14.99999999825377,29.765625,0.0,0.0,0.0,0,2
88,45,After Learning,4.4419921874999995,13.526578738074749,0.0,14.17150407191366,14.249937173444778,0.0,0.0,14.999999972060323,28.125,0.0,0.0,0.0,0,3
89,45,After Relearning,4.4419921874999995,13.526578738074749,0.0,14.17150407191366,14.249937173444778,0.0,39.375,14.99999999650754,29.765625,0.0,0.0,0.0,0,3
90,46,After Learning,0.0,13.527043129867524,0.0,14.225591296039056,14.249984568741638,0.0,0.0,14.999999999126885,22.5,0.0,0.0,0.0,0,3
91,46,After Relearning,0.0,13.527043129867524,0.0,14.225591296039056,14.249984568741638,0.0,39.375,14.99999999989086,29.0625,0.0,0.0,0.0,0,3
92,47,After Learning,2.9613281249999996,13.53511479726294,0.0,14.117308503831737,14.249979774467647,13.359375,0.0,14.99999999301508,29.0625,0.0,0.0,0.0,0,3
93,47,After Relearning,2.9613281249999996,13.53511479726294,0.0,14.117308503831737,14.249979774467647,13.359375,39.375,14.999999999126885,29.8828125,0.0,0.0,0.0,0,3
94,48,After Learning,9.933171093463898,13.51094014942646,0.0,14.13422629237175,14.249947385746054,7.125,0.0,14.99999999301508,29.0625,0.0,0.0,0.0,0,3
95,48,After Relearning,9.933171093463898,13.51094014942646,0.0,14.13422629237175,14.249947385746054,7.125,39.375,14.999999999126885,29.8828125,0.0,0.0,0.0,0,3
96,49,After Learning,2.53828125,27.044647729396818,0.0,13.7490234375,0.0,28.49984711408615,0.0,14.970703125,29.999996423721313,0.0,0.0,0.0,0,3
97,49,After Relearning,2.53828125,27.044647729396818,0.0,13.7490234375,0.0,28.49984711408615,39.375,14.996337890625,29.999999552965164,0.0,0.0,0.0,0,3
98,50,After Learning,2.9613281249999996,13.527188538538757,0.0,14.187144725583494,14.249779881443828,0.0,0.0,14.999999986030161,26.25,0.0,0.0,0.0,0,3
99,50,After Relearning,2.9613281249999996,13.527188538538757,0.0,14.187144725583494,14.249779881443828,0.0,39.375,14.99999999825377,29.53125,0.0,0.0,0.0,0,3
100,51,After Learning,0.0,13.526362968538887,0.0,14.131302773952484,14.249817359726876,7.125,0.0,14.999999972060323,28.125,0.0,0.0,0.0,0,3
101,51,After Relearning,0.0,13.526362968538887,0.0,14.131302773952484,14.249817359726876,7.125,39.375,14.99999999650754,29.765625,0.0,0.0,0.0,0,3
102,52,After Learning,4.653515625,26.787718534469604,0.0,14.05517578125,7.09716796875,28.49777126312256,0.0,14.996337890625,29.999971389770508,0.0,0.0,0.0,0,3
103,52,After Relearning,4.653515625,26.787718534469604,0.0,14.05517578125,7.09716796875,28.49777126312256,39.375,14.999542236328125,29.999996423721313,0.0,0.0,0.0,0,3
104,53,After Learning,6.17384033203125,27.019788819551465,0.0,14.165634155273438,7.0693359375,28.49942922592163,0.0,14.99908447265625,29.999992847442627,0.0,0.0,0.0,0,3
105,53,After Relearning,6.17384033203125,27.019788819551465,0.0,14.165634155273438,7.0693359375,28.49942922592163,39.375,14.999885559082031,29.99999910593033,0.0,0.0,0.0,0,3
106,54,After Learning,11.554467773437498,26.009533309936522,0.0,14.171722412109375,0.0,28.485214233398438,0.0,14.9981689453125,29.999542236328125,0.0,0.0,0.0,0,3
107,54,After Relearning,11.554467773437498,26.009533309936522,0.0,14.171722412109375,0.0,28.485214233398438,39.375,14.999771118164062,29.999942779541016,0.0,0.0,0.0,0,3
108,55,After Learning,7.33721923828125,27.045551455020902,0.0,14.16998291015625,6.234375,28.499048709869385,0.0,14.99908447265625,29.999985694885254,0.0,0.0,0.0,0,3
109,55,After Relearning,7.33721923828125,27.045551455020902,0.0,14.16998291015625,6.234375,28.499048709869385,39.375,14.999885559082031,29.999998211860657,0.0,0.0,0.0,0,3
110,56,After Learning,0.0,13.516911193728447,0.0,14.027322622016072,14.249758780002594,10.6875,0.0,14.999999888241291,29.0625,0.0,0.0,0.0,0,3
111,56,After Relearning,0.0,13.516911193728447,0.0,14.027322622016072,14.249758780002594,10.6875,39.375,14.999999986030161,29.8828125,0.0,0.0,0.0,0,3
112,57,After Learning,13.535975416889414,0.0,0.0,14.249990275420714,14.130826704204082,0.0,0.0,14.99999999650754,28.125,0.0,0.0,0.0,0,2
113,57,After Relearning,13.535975416889414,0.0,0.0,14.249990275420714,14.130826704204082,0.0,39.375,14.999999999563443,29.765625,0.0,0.0,0.0,0,2
114,58,After Learning,13.514719457365572,6.543974071741104,0.0,14.249494998715818,14.235211207531393,0.0,0.0,14.999999986030161,26.25,0.0,0.0,0.0,0,2
115,58,After Relearning,13.514719457365572,6.543974071741104,0.0,14.249494998715818,14.235211207531393,0.0,39.375,14.99999999825377,29.53125,0.0,0.0,0.0,0,2
116,59,After Learning,12.519956588745117,26.94855587482452,0.0,14.23934555053711,7.124565124511719,28.49855947494507,0.0,14.999771118164062,29.999971389770508,0.0,0.0,0.0,0,3
117,59,After Relearning,12.519956588745117,26.94855587482452,0.0,14.23934555053711,7.124565124511719,28.49855947494507,39.375,14.999971389770508,29.999996423721313,0.0,0.0,0.0,0,3
118,60,After Learning,13.511687009059823,6.021807861328124,0.0,14.249767074594274,14.22540100151673,0.0,0.0,14.999999986030161,26.25,0.0,0.0,0.0,0,2
119,60,After Relearning,13.511687009059823,6.021807861328124,0.0,14.249767074594274,14.22540100151673,0.0,39.375,14.99999999825377,29.53125,0.0,0.0,0.0,0,2
120,61,After Learning,0.0,13.513825011067091,0.0,14.039058208465576,14.249913736246526,0.0,0.0,14.999999944120646,28.125,0.0,0.0,0.0,0,3
121,61,After Relearning,0.0,13.513825011067091,0.0,14.039058208465576,14.249913736246526,0.0,39.375,14.99999999301508,29.765625,0.0,0.0,0.0,0,3
122,62,After Learning,5.75079345703125,13.531948063499293,0.0,14.11600222508423,14.249929768033326,7.125,0.0,14.999999986030161,26.25,0.0,0.0,0.0,0,3
123,62,After Relearning,5.75079345703125,13.531948063499293,0.0,14.11600222508423,14.249929768033326,7.125,39.375,14.99999999825377,29.53125,0.0,0.0,0.0,0,3
124,63,After Learning,6.556807782500982,13.527079720795154,0.0,14.138451437931508,14.249903915449977,7.125,0.0,14.999999986030161,28.125,0.0,0.0,0.0,0,3
125,63,After Relearning,6.556807782500982,13.527079720795154,0.0,14.138451437931508,14.249903915449977,7.125,39.375,14.99999999825377,29.765625,0.0,0.0,0.0,0,3
126,64,After Learning,0.0,13.53131671634037,0.0,12.440916270017624,14.249991214368492,0.0,0.0,14.999999972060323,26.25,0.0,0.0,0.0,0,3
127,64,After Relearning,0.0,13.53131671634037,0.0,12.440916270017624,14.249991214368492,0.0,39.375,14.99999999650754,29.53125,0.0,0.0,0.0,0,3
128,65,After Learning,6.424817646481096,13.511638922989366,0.0,13.887965890578926,14.249969767872244,13.359375,0.0,14.999999972060323,29.0625,0.0,0.0,0.0,0,3
129,65,After Relearning,6.424817646481096,13.511638922989366,0.0,13.887965890578926,14.249969767872244,13.359375,39.375,14.99999999650754,29.8828125,0.0,0.0,0.0,0,3
130,66,After Learning,0.0,23.314032055379357,0.0,14.204443395137787,14.24829787015915,27.63720703125,0.0,14.999999888241291,29.970703125,0.0,0.0,0.0,0,3
131,66,After Relearning,0.0,23.314032055379357,0.0,14.204443395137787,14.24829787015915,27.63720703125,39.375,14.999999986030161,29.996337890625,0.0,0.0,0.0,0,3
132,67,After Learning,13.535247948020695,0.0,0.0,14.249964326620102,3.5625,26.71875,0.0,14.999999105930328,29.970703125,0.0,0.0,0.0,0,2
133,67,After Relearning,13.535247948020695,0.0,0.0,14.249964326620102,3.5625,26.71875,39.375,14.999999888241291,29.996337890625,0.0,0.0,0.0,0,2
134,68,After Learning,0.0,13.515561732673085,0.0,13.983312606811523,14.249938314780593,7.125,0.0,14.999999972060323,28.125,0.0,0.0,0.0,0,3
135,68,After Relearning,0.0,13.515561732673085,0.0,13.983312606811523,14.249938314780593,7.125,39.375,14.99999999650754,29.765625,0.0,0.0,0.0,0,3
136,69,After Learning,13.48231257260777,0.0,0.0,14.249139512423426,14.235566733637825,0.0,0.0,14.999999986030161,26.25,0.0,0.0,0.0,0,2
137,69,After Relearning,13.48231257260777,0.0,0.0,14.249139512423426,14.235566733637825,0.0,39.375,14.99999999825377,29.53125,0.0,0.0,0.0,0,2
138,70,After Learning,0.0,27.06744259446859,0.0,13.77685546875,0.0,28.499865800142288,0.0,14.970703125,29.999998211860657,0.0,0.0,0.0,0,3
139,70,After Relearning,0.0,27.06744259446859,0.0,13.77685546875,0.0,28.499865800142288,39.375,14.996337890625,29.999999776482582,0.0,0.0,0.0,0,3
140,71,After Learning,13.527404093742371,0.0,0.0,14.249853909015656,0.0,27.7763671875,0.0,14.999996423721313,29.996337890625,0.0,0.0,0.0,0,2
141,71,After Relearning,13.527404093742371,0.0,0.0,14.249853909015656,0.0,27.7763671875,39.375,14.999999552965164,29.999542236328125,0.0,0.0,0.0,0,2
142,72,After Learning,0.0,27.067773826047777,0.0,10.353515625,9.57421875,28.499898925423622,0.0,14.8828125,29.99999910593033,0.0,0.0,0.0,0,3
143,72,After Relearning,0.0,27.067773826047777,0.0,10.353515625,9.57421875,28.499898925423622,39.375,14.9853515625,29.99999988824129,0.0,0.0,0.0,0,3
144,73,After Learning,0.0,27.0721242159605,0.0,13.8046875,6.6796875,28.49984711408615,0.0,14.99267578125,29.999996423721313,0.0,0.0,0.0,0,3
145,73,After Relearning,0.0,27.0721242159605,0.0,13.8046875,6.6796875,28.49984711408615,39.375,14.99908447265625,29.999999552965164,0.0,0.0,0.0,0,3
146,74,After Learning,9.254150390625,27.05145471990108,0.0,14.077789306640625,10.46136474609375,28.499680638313293,0.0,14.9981689453125,29.999992847442627,0.0,0.0,0.0,0,3
147,74,After Relearning,9.254150390625,27.05145471990108,0.0,14.077789306640625,10.46136474609375,28.499680638313293,39.375,14.999771118164062,29.99999910593033,0.0,0.0,0.0,0,3
148,75,After Learning,5.9218299865722654,13.52590829419205,0.0,14.222137225675397,14.249689423944801,12.46875,0.0,14.99999999301508,29.0625,0.0,0.0,0.0,0,3
149,75,After Relearning,5.9218299865722654,13.52590829419205,0.0,14.222137225675397,14.249689423944801,12.46875,39.375,14.999999999126885,29.8828125,0.0,0.0,0.0,0,3
150,76,After Learning,9.766201329231261,13.523735508109528,0.0,14.21600486151874,14.249951555437292,0.0,0.0,14.999999999126885,22.5,0.0,0.0,0.0,0,3
151,76,After Relearning,9.766201329231261,13.523735508109528,0.0,14.21600486151874,14.249951555437292,0.0,39.375,14.99999999989086,29.0625,0.0,0.0,0.0,0,3
152,77,After Learning,13.528794378787278,0.0,0.0,14.2499715462327,0.0,26.94140625,0.0,14.999999552965164,29.94140625,0.0,0.0,0.0,0,2
153,77,After Relearning,13.528794378787278,0.0,0.0,14.2499715462327,0.0,26.94140625,39.375,14.999999944120646,29.99267578125,0.0,0.0,0.0,0,2
154,78,After Learning,4.964190673828125,20.091353527642788,0.0,14.012502137571573,14.249502271413803,27.275390625,0.0,14.999999776482582,29.94140625,0.0,0.0,0.0,0,3
155,78,After Relearning,4.964190673828125,20.091353527642788,0.0,14.012502137571573,14.249502271413803,27.275390625,39.375,14.999999972060323,29.99267578125,0.0,0.0,0.0,0,3
156,79,After Learning,9.790582429454663,13.534802508872234,0.0,14.186395976110362,14.249977959610987,0.0,0.0,14.99999999650754,26.25,0.0,0.0,0.0,0,3
157,79,After Relearning,9.790582429454663,13.534802508872234,0.0,14.186395976110362,14.249977959610987,0.0,39.375,14.999999999563443,29.53125,0.0,0.0,0.0,0,3
158,80,After Learning,6.657822319306433,13.498164157080463,0.0,14.22080844535958,14.249947145202896,0.0,0.0,14.99999999825377,22.5,0.0,0.0,0.0,0,3
159,80,After Relearning,6.657822319306433,13.498164157080463,0.0,14.22080844535958,14.249947145202896,0.0,39.375,14.999999999781721,29.0625,0.0,0.0,0.0,0,3
160,81,After Learning,13.497699472156818,7.875942993164062,0.0,14.249845096841455,14.18648099899292,0.0,0.0,14.999999986030161,29.0625,0.0,0.0,0.0,0,2
161,81,After Relearning,13.497699472156818,7.875942993164062,0.0,14.249845096841455,14.18648099899292,0.0,39.375,14.99999999825377,29.8828125,0.0,0.0,0.0,0,2
162,82,After Learning,0.0,13.530133224092424,0.0,13.961215389892459,14.249962574802339,10.6875,0.0,14.999999972060323,29.0625,0.0,0.0,0.0,0,3
163,82,After Relearning,0.0,13.530133224092424,0.0,13.961215389892459,14.249962574802339,10.6875,39.375,14.99999999650754,29.8828125,0.0,0.0,0.0,0,3
164,83,After Learning,13.522128091100603,5.88299560546875,0.0,14.249791746027768,14.22086307022255,0.0,0.0,14.99999999301508,26.25,0.0,0.0,0.0,0,2
165,83,After Relearning,13.522128091100603,5.88299560546875,0.0,14.249791746027768,14.22086307022255,0.0,39.375,14.999999999126885,29.53125,0.0,0.0,0.0,0,2
166,84,After Learning,13.528911378979682,0.0,0.0,14.249872595071793,0.0,28.0546875,0.0,14.999998211860657,29.9853515625,0.0,0.0,0.0,0,2
167,84,After Relearning,13.528911378979682,0.0,0.0,14.249872595071793,0.0,28.0546875,39.375,14.999999776482582,29.9981689453125,0.0,0.0,0.0,0,2
